DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec,PM_Dongsi,PM_Dongsihuan,PM_Nongzhanguan,PM_US Post
-12.0,39.0,1029.0,0.0,3,1.79,0.0,0.0,3.0,3.0,3.0,82.0
-13.0,34.0,1029.0,1.0,3,5.81,0.0,0.0,3.0,3.0,3.0,79.0
-13.0,31.0,1029.0,2.0,3,9.83,0.0,0.0,3.0,3.0,3.0,76.0
-12.0,30.0,1029.0,4.0,3,12.96,0.0,0.0,3.0,3.0,3.0,78.0
-12.0,27.0,1028.0,5.0,3,16.98,0.0,0.0,3.0,3.0,3.0,71.0
-11.0,26.0,1027.0,7.0,3,21.0,0.0,0.0,3.0,3.0,3.0,73.0
-10.0,28.0,1025.0,7.0,3,25.02,0.0,0.0,3.0,3.0,3.0,68.0
-10.0,28.0,1024.0,7.0,3,29.04,0.0,0.0,3.0,3.0,3.0,58.0
-9.0,28.0,1024.0,8.0,3,33.96,0.0,0.0,3.0,3.0,3.0,61.0
-10.0,28.0,1023.0,7.0,3,37.98,0.0,0.0,3.0,3.0,3.0,58.0
-11.0,28.0,1024.0,6.0,3,42.0,0.0,0.0,3.0,3.0,3.0,75.0
-10.0,32.0,1024.0,5.0,3,47.81,0.0,0.0,3.0,3.0,3.0,78.0
-10.0,35.0,1024.0,4.0,3,51.83,0.0,0.0,3.0,3.0,3.0,64.0
-10.0,37.0,1025.0,3.0,3,56.75,0.0,0.0,3.0,3.0,3.0,53.0
-11.0,34.0,1025.0,3.0,3,60.77,0.0,0.0,3.0,3.0,3.0,41.0
-10.0,37.0,1025.0,3.0,8,0.89,0.0,0.0,3.0,3.0,3.0,37.0
-11.0,37.0,1025.0,2.0,3,3.13,0.0,0.0,3.0,3.0,3.0,44.0
-10.0,40.0,1025.0,2.0,3,4.92,0.0,0.0,3.0,3.0,3.0,65.0
-9.0,43.0,1024.0,2.0,3,6.71,0.0,0.0,3.0,3.0,3.0,68.0
-8.0,47.0,1023.0,2.0,8,0.89,0.0,0.0,3.0,3.0,3.0,75.0
-9.0,47.0,1023.0,2.0,3,0.89,0.0,0.0,3.0,3.0,3.0,80.0
-8.0,63.0,1023.0,1.0,8,0.45,0.1,0.1,3.0,3.0,3.0,80.0
-6.0,92.0,1023.0,1.0,7,3.13,0.7,0.8,3.0,3.0,3.0,105.0
-3.0,92.0,1022.0,-1.0,7,6.26,1.1,1.9,3.0,3.0,3.0,86.0
-2.0,92.0,1022.0,-1.0,7,9.39,0.9,2.8,3.0,3.0,3.0,93.0
-2.0,92.0,1022.0,-1.0,7,11.18,0.8,3.6,3.0,3.0,3.0,90.0
-2.0,92.0,1021.0,-1.0,7,14.31,1.6,5.2,3.0,3.0,3.0,73.0
-1.0,100.0,1021.0,-1.0,7,16.1,2.2,7.4,3.0,3.0,3.0,68.0
-1.0,92.0,1021.0,0.0,7,20.12,1.1,8.5,3.0,3.0,3.0,68.0
-1.0,92.0,1020.0,0.0,7,23.25,0.3,8.8,3.0,3.0,3.0,78.0
-1.0,92.0,1019.0,0.0,7,26.38,0.3,9.1,3.0,3.0,3.0,83.0
-1.0,92.0,1019.0,0.0,7,28.17,0.6,9.7,3.0,3.0,3.0,86.0
-1.0,92.0,1019.0,0.0,7,29.96,0.4,10.1,3.0,3.0,3.0,94.0
-1.0,92.0,1018.0,0.0,8,0.45,0.0,0.0,3.0,3.0,3.0,112.0
-1.0,92.0,1018.0,0.0,1,0.89,0.0,0.0,3.0,3.0,3.0,108.0
-2.0,92.0,1018.0,-1.0,7,1.79,0.0,0.0,3.0,3.0,3.0,116.0
-1.0,92.0,1019.0,0.0,7,4.92,0.0,0.0,3.0,3.0,3.0,105.0
-1.0,92.0,1019.0,0.0,7,8.94,0.0,0.0,3.0,3.0,3.0,112.0
-1.0,86.0,1019.0,1.0,7,12.07,0.0,0.0,3.0,3.0,3.0,87.0
-2.0,92.0,1019.0,-1.0,7,13.86,0.0,0.0,3.0,3.0,3.0,103.0
-1.0,92.0,1019.0,0.0,7,17.88,0.0,0.0,3.0,3.0,3.0,129.0
-1.0,92.0,1020.0,0.0,7,21.01,0.0,0.0,3.0,3.0,3.0,153.0
-2.0,74.0,1020.0,2.0,7,26.82,0.0,0.0,3.0,3.0,3.0,220.0
-3.0,74.0,1020.0,1.0,3,1.79,0.0,0.0,3.0,3.0,3.0,175.0
-8.0,47.0,1020.0,2.0,7,4.02,0.0,0.0,3.0,3.0,3.0,132.0
-10.0,40.0,1020.0,2.0,7,11.17,0.0,0.0,3.0,3.0,3.0,69.0
-13.0,34.0,1021.0,1.0,7,16.98,0.0,0.0,3.0,3.0,3.0,60.0
-12.0,39.0,1022.0,0.0,7,22.79,0.0,0.0,3.0,3.0,3.0,50.0
-13.0,34.0,1023.0,1.0,7,26.81,0.0,0.0,3.0,3.0,3.0,43.0
-13.0,34.0,1024.0,1.0,7,33.96,0.0,0.0,3.0,3.0,3.0,36.0
-11.0,40.0,1025.0,1.0,7,41.11,0.0,0.0,3.0,3.0,3.0,26.0
-12.0,34.0,1025.0,2.0,7,50.05,0.0,0.0,3.0,3.0,3.0,21.0
-12.0,34.0,1025.0,2.0,7,62.12,0.0,0.0,3.0,3.0,3.0,27.0
-11.0,37.0,1024.0,2.0,7,73.3,0.0,0.0,3.0,3.0,3.0,21.0
-10.0,37.0,1024.0,3.0,7,83.13,0.0,0.0,3.0,3.0,3.0,22.0
-11.0,34.0,1024.0,3.0,7,94.31,0.0,0.0,3.0,3.0,3.0,22.0
-11.0,32.0,1024.0,4.0,7,106.38,0.0,0.0,3.0,3.0,3.0,17.0
-11.0,32.0,1024.0,4.0,7,116.21,0.0,0.0,3.0,3.0,3.0,25.0
-11.0,34.0,1024.0,3.0,7,124.26,0.0,0.0,3.0,3.0,3.0,52.0
-12.0,32.0,1025.0,3.0,7,129.18,0.0,0.0,3.0,3.0,3.0,30.0
-11.0,40.0,1026.0,1.0,7,132.31,0.0,0.0,3.0,3.0,3.0,33.0
-13.0,31.0,1026.0,2.0,7,134.1,0.0,0.0,3.0,3.0,3.0,38.0
-11.0,46.0,1026.0,-1.0,7,135.89,0.0,0.0,3.0,3.0,3.0,44.0
-11.0,46.0,1026.0,-1.0,8,0.89,0.0,0.0,3.0,3.0,3.0,61.0
-10.0,58.0,1026.0,-3.0,7,0.89,0.0,0.0,3.0,3.0,3.0,63.0
-9.0,63.0,1025.0,-3.0,8,0.89,0.0,0.0,3.0,3.0,3.0,72.0
-9.0,68.0,1025.0,-4.0,8,1.78,0.0,0.0,3.0,3.0,3.0,67.0
-9.0,68.0,1024.0,-4.0,8,2.67,0.0,0.0,3.0,3.0,3.0,55.0
-9.0,79.0,1023.0,-6.0,3,0.89,0.0,0.0,3.0,3.0,3.0,50.0
-10.0,79.0,1023.0,-7.0,8,0.89,0.0,0.0,3.0,3.0,3.0,55.0
-10.0,79.0,1023.0,-7.0,8,1.78,0.0,0.0,3.0,3.0,3.0,71.0
-10.0,79.0,1024.0,-7.0,1,0.89,0.0,0.0,3.0,3.0,3.0,79.0
-9.0,63.0,1024.0,-3.0,7,1.79,0.0,0.0,3.0,3.0,3.0,72.0
-9.0,54.0,1025.0,-1.0,7,3.58,0.0,0.0,3.0,3.0,3.0,73.0
-12.0,37.0,1024.0,1.0,7,6.71,0.0,0.0,3.0,3.0,3.0,73.0
-15.0,27.0,1024.0,2.0,7,8.5,0.0,0.0,3.0,3.0,3.0,53.0
-13.0,27.0,1023.0,4.0,1,1.79,0.0,0.0,3.0,3.0,3.0,56.0
-13.0,25.0,1022.0,5.0,1,3.58,0.0,0.0,3.0,3.0,3.0,60.0
-14.0,22.0,1022.0,6.0,1,5.37,0.0,0.0,3.0,3.0,3.0,64.0
-13.0,24.0,1021.0,6.0,7,1.79,0.0,0.0,3.0,3.0,3.0,53.0
-14.0,20.0,1021.0,7.0,7,3.58,0.0,0.0,3.0,3.0,3.0,45.0
-12.0,24.0,1021.0,7.0,7,6.71,0.0,0.0,3.0,3.0,3.0,54.0
-11.0,32.0,1021.0,4.0,7,8.5,0.0,0.0,3.0,3.0,3.0,62.0
-10.0,37.0,1022.0,3.0,7,11.63,0.0,0.0,3.0,3.0,3.0,63.0
-7.0,51.0,1023.0,2.0,7,14.76,0.0,0.0,3.0,3.0,3.0,67.0
-9.0,43.0,1023.0,2.0,1,1.79,0.0,0.0,3.0,3.0,3.0,85.0
-11.0,32.0,1024.0,4.0,7,3.13,0.0,0.0,3.0,3.0,3.0,89.0
-11.0,32.0,1024.0,4.0,1,3.13,0.0,0.0,3.0,3.0,3.0,76.0
-9.0,40.0,1025.0,3.0,7,3.13,0.0,0.0,3.0,3.0,3.0,41.0
-7.0,51.0,1026.0,2.0,3,1.79,0.0,0.0,3.0,3.0,3.0,83.0
-7.0,55.0,1026.0,1.0,1,1.79,0.0,0.0,3.0,3.0,3.0,85.0
-11.0,37.0,1025.0,2.0,1,6.71,0.0,0.0,3.0,3.0,3.0,41.0
-11.0,37.0,1026.0,2.0,1,9.84,0.0,0.0,3.0,3.0,3.0,18.0
-12.0,34.0,1026.0,2.0,1,13.86,0.0,0.0,3.0,3.0,3.0,27.0
-13.0,34.0,1027.0,1.0,1,19.67,0.0,0.0,3.0,3.0,3.0,33.0
-15.0,29.0,1027.0,1.0,1,26.82,0.0,0.0,3.0,3.0,3.0,34.0
-15.0,29.0,1028.0,1.0,1,33.97,0.0,0.0,3.0,3.0,3.0,28.0
-16.0,24.0,1029.0,2.0,1,39.78,0.0,0.0,3.0,3.0,3.0,27.0
-15.0,25.0,1029.0,3.0,1,44.7,0.0,0.0,3.0,3.0,3.0,23.0
-15.0,21.0,1028.0,5.0,1,49.62,0.0,0.0,3.0,3.0,3.0,22.0
-14.0,23.0,1027.0,5.0,1,54.54,0.0,0.0,3.0,3.0,3.0,26.0
-17.0,17.0,1027.0,6.0,1,58.56,0.0,0.0,3.0,3.0,3.0,20.0
-17.0,17.0,1026.0,6.0,3,3.13,0.0,0.0,3.0,3.0,3.0,21.0
-17.0,16.0,1025.0,7.0,1,3.13,0.0,0.0,3.0,3.0,3.0,24.0
-18.0,14.0,1025.0,7.0,8,1.79,0.0,0.0,3.0,3.0,3.0,23.0
-17.0,16.0,1025.0,7.0,8,2.68,0.0,0.0,3.0,3.0,3.0,28.0
-14.0,23.0,1025.0,5.0,3,0.89,0.0,0.0,3.0,3.0,3.0,39.0
-12.0,32.0,1025.0,3.0,8,0.89,0.0,0.0,3.0,3.0,3.0,51.0
-12.0,34.0,1026.0,2.0,3,0.89,0.0,0.0,3.0,3.0,3.0,67.0
-11.0,40.0,1026.0,1.0,8,0.45,0.0,0.0,3.0,3.0,3.0,66.0
-7.0,63.0,1026.0,-1.0,1,0.89,0.0,0.0,3.0,3.0,3.0,76.0
-6.0,68.0,1027.0,-1.0,3,4.92,0.0,0.0,3.0,3.0,3.0,71.0
-5.0,74.0,1027.0,-1.0,3,9.84,0.0,0.0,3.0,3.0,3.0,89.0
-5.0,79.0,1027.0,-2.0,3,13.86,0.0,0.0,3.0,3.0,3.0,96.0
-5.0,79.0,1026.0,-2.0,3,17.88,0.0,0.0,3.0,3.0,3.0,91.0
-5.0,79.0,1026.0,-2.0,3,19.67,0.0,0.0,3.0,3.0,3.0,86.0
-5.0,79.0,1025.0,-2.0,8,0.89,0.0,0.0,3.0,3.0,3.0,83.0
-4.0,86.0,1025.0,-2.0,8,1.78,0.0,0.0,3.0,3.0,3.0,80.0
-4.0,80.0,1025.0,-1.0,8,2.67,0.0,0.0,3.0,3.0,3.0,90.0
-4.0,80.0,1024.0,-1.0,8,3.56,0.0,0.0,3.0,3.0,3.0,110.0
-4.0,80.0,1024.0,-1.0,3,1.79,0.0,0.0,3.0,3.0,3.0,135.0
-4.0,80.0,1024.0,-1.0,3,3.58,0.0,0.0,3.0,3.0,3.0,144.0
-3.0,80.0,1023.0,0.0,3,5.37,0.0,0.0,3.0,3.0,3.0,166.0
-3.0,74.0,1022.0,1.0,8,0.89,0.0,0.0,3.0,3.0,3.0,179.0
-3.0,69.0,1021.0,2.0,3,1.79,0.0,0.0,3.0,3.0,3.0,201.0
-3.0,64.0,1020.0,3.0,3,3.58,0.0,0.0,3.0,3.0,3.0,227.0
-2.0,64.0,1018.0,4.0,8,0.89,0.0,0.0,3.0,3.0,3.0,219.0
-2.0,69.0,1016.0,3.0,7,3.13,0.0,0.0,3.0,3.0,3.0,208.0
-2.0,74.0,1015.0,2.0,1,3.13,0.0,0.0,3.0,3.0,3.0,202.0
-3.0,69.0,1015.0,2.0,7,4.02,0.0,0.0,3.0,3.0,3.0,205.0
-2.0,74.0,1014.0,2.0,7,5.81,0.0,0.0,3.0,3.0,3.0,206.0
-2.0,74.0,1014.0,2.0,7,7.6,0.0,0.0,3.0,3.0,3.0,209.0
-3.0,69.0,1014.0,2.0,8,0.89,0.0,0.0,3.0,3.0,3.0,226.0
-2.0,74.0,1013.0,2.0,1,0.89,0.0,0.0,3.0,3.0,3.0,222.0
-2.0,74.0,1012.0,2.0,1,1.78,0.0,0.0,3.0,3.0,3.0,239.0
-2.0,74.0,1011.0,2.0,8,0.89,0.0,0.0,3.0,3.0,3.0,241.0
-1.0,80.0,1011.0,2.0,8,1.78,0.0,0.0,3.0,3.0,3.0,249.0
-1.0,74.0,1009.0,3.0,8,2.67,0.0,0.0,3.0,3.0,3.0,248.0
0.0,80.0,1008.0,3.0,8,3.56,0.0,0.0,3.0,3.0,3.0,247.0
2.0,93.0,1007.0,3.0,3,1.79,0.0,0.0,3.0,3.0,3.0,228.0
2.0,93.0,1006.0,3.0,8,0.89,0.0,0.0,3.0,3.0,3.0,225.0
2.0,93.0,1005.0,3.0,7,0.89,0.0,0.0,3.0,3.0,3.0,222.0
2.0,93.0,1005.0,3.0,7,1.78,0.0,0.0,3.0,3.0,3.0,221.0
2.0,100.0,1004.0,2.0,7,3.57,0.0,0.0,3.0,3.0,3.0,214.0
2.0,93.0,1004.0,3.0,7,5.36,0.0,0.0,3.0,3.0,3.0,217.0
2.0,93.0,1004.0,3.0,7,8.49,0.0,0.0,3.0,3.0,3.0,231.0
2.0,93.0,1003.0,3.0,7,10.28,0.0,0.0,3.0,3.0,3.0,249.0
3.0,93.0,1002.0,4.0,8,0.89,0.0,0.0,3.0,3.0,3.0,245.0
3.0,86.0,1002.0,5.0,1,1.79,0.0,0.0,3.0,3.0,3.0,250.0
3.0,86.0,1001.0,5.0,8,0.89,0.0,0.0,3.0,3.0,3.0,232.0
2.0,70.0,1001.0,7.0,8,1.78,0.0,0.0,3.0,3.0,3.0,243.0
2.0,70.0,1000.0,7.0,3,1.79,0.0,0.0,3.0,3.0,3.0,239.0
2.0,70.0,1001.0,7.0,8,0.89,0.0,0.0,3.0,3.0,3.0,234.0
2.0,70.0,1001.0,7.0,8,1.78,0.0,0.0,3.0,3.0,3.0,240.0
2.0,70.0,1001.0,7.0,8,2.67,0.0,0.0,3.0,3.0,3.0,224.0
2.0,75.0,1001.0,6.0,3,1.79,0.0,0.0,3.0,3.0,3.0,206.0
2.0,75.0,1002.0,6.0,3,5.81,0.0,0.0,3.0,3.0,3.0,217.0
2.0,80.0,1002.0,5.0,3,8.94,0.0,0.0,3.0,3.0,3.0,180.0
2.0,86.0,1002.0,4.0,8,0.89,0.0,0.0,3.0,3.0,3.0,180.0
2.0,86.0,1002.0,4.0,3,1.79,0.0,0.0,3.0,3.0,3.0,183.0
3.0,93.0,1002.0,4.0,8,0.89,0.0,0.0,3.0,3.0,3.0,180.0
3.0,86.0,1003.0,5.0,1,1.79,0.0,0.0,3.0,3.0,3.0,216.0
3.0,93.0,1001.0,4.0,3,1.79,0.0,0.0,3.0,3.0,3.0,215.0
3.0,93.0,1001.0,4.0,7,1.79,0.0,0.0,3.0,3.0,3.0,700.0
2.0,75.0,1000.0,6.0,7,4.92,0.0,0.0,3.0,3.0,3.0,16.0
2.0,80.0,999.0,5.0,3,1.79,0.0,0.0,3.0,3.0,3.0,16.0
-6.0,34.0,1001.0,9.0,7,12.07,0.0,0.0,3.0,3.0,3.0,473.0
-2.0,52.0,1002.0,7.0,7,23.25,0.0,0.0,3.0,3.0,3.0,201.0
-5.0,42.0,1003.0,7.0,7,35.32,0.0,0.0,3.0,3.0,3.0,274.0
-5.0,42.0,1004.0,7.0,7,46.5,0.0,0.0,3.0,3.0,3.0,381.0
-5.0,42.0,1006.0,7.0,7,58.57,0.0,0.0,3.0,3.0,3.0,343.0
-7.0,33.0,1008.0,8.0,7,69.75,0.0,0.0,3.0,3.0,3.0,156.0
-10.0,26.0,1010.0,8.0,7,84.95,0.0,0.0,3.0,3.0,3.0,64.0
-14.0,20.0,1012.0,7.0,7,98.81,0.0,0.0,3.0,3.0,3.0,51.0
-19.0,11.0,1012.0,10.0,7,114.01,0.0,0.0,3.0,3.0,3.0,47.0
-18.0,12.0,1012.0,10.0,7,129.21,0.0,0.0,3.0,3.0,3.0,37.0
-17.0,13.0,1013.0,10.0,7,140.39,0.0,0.0,3.0,3.0,3.0,26.0
-15.0,16.0,1014.0,9.0,7,149.33,0.0,0.0,3.0,3.0,3.0,22.0
-13.0,20.0,1015.0,8.0,7,158.27,0.0,0.0,3.0,3.0,3.0,19.0
-12.0,24.0,1016.0,7.0,7,163.19,0.0,0.0,3.0,3.0,3.0,23.0
-12.0,24.0,1016.0,7.0,7,166.32,0.0,0.0,3.0,3.0,3.0,21.0
-10.0,28.0,1017.0,7.0,7,171.24,0.0,0.0,3.0,3.0,3.0,27.0
-7.0,38.0,1017.0,6.0,7,177.05,0.0,0.0,3.0,3.0,3.0,41.0
-5.0,48.0,1017.0,5.0,7,181.97,0.0,0.0,3.0,3.0,3.0,46.0
-6.0,51.0,1017.0,3.0,7,185.1,0.0,0.0,3.0,3.0,3.0,55.0
-5.0,55.0,1017.0,3.0,8,0.89,0.0,0.0,3.0,3.0,3.0,46.0
-5.0,59.0,1018.0,2.0,8,1.78,0.0,0.0,3.0,3.0,3.0,60.0
-6.0,55.0,1017.0,2.0,3,1.79,0.0,0.0,3.0,3.0,3.0,47.0
-6.0,63.0,1016.0,0.0,3,3.58,0.0,0.0,3.0,3.0,3.0,50.0
-5.0,64.0,1016.0,1.0,3,5.37,0.0,0.0,3.0,3.0,3.0,51.0
-5.0,64.0,1017.0,1.0,8,0.89,0.0,0.0,3.0,3.0,3.0,41.0
-5.0,69.0,1017.0,0.0,8,1.78,0.0,0.0,3.0,3.0,3.0,48.0
-5.0,51.0,1017.0,4.0,3,1.79,0.0,0.0,3.0,3.0,3.0,50.0
-8.0,33.0,1017.0,7.0,3,4.92,0.0,0.0,3.0,3.0,3.0,55.0
-10.0,23.0,1016.0,10.0,3,8.94,0.0,0.0,3.0,3.0,3.0,56.0
-12.0,18.0,1016.0,11.0,3,12.96,0.0,0.0,3.0,3.0,3.0,52.0
-14.0,14.0,1013.0,12.0,3,18.77,0.0,0.0,3.0,3.0,3.0,49.0
-14.0,13.0,1012.0,13.0,8,3.13,0.0,0.0,3.0,3.0,3.0,53.0
-14.0,12.0,1011.0,14.0,3,4.92,0.0,0.0,3.0,3.0,3.0,73.0
-13.0,14.0,1010.0,14.0,3,10.73,0.0,0.0,3.0,3.0,3.0,82.0
-12.0,15.0,1010.0,14.0,3,13.86,0.0,0.0,3.0,3.0,3.0,90.0
-12.0,15.0,1009.0,14.0,3,17.88,0.0,0.0,3.0,3.0,3.0,106.0
-11.0,17.0,1009.0,13.0,3,21.9,0.0,0.0,3.0,3.0,3.0,113.0
-5.0,34.0,1010.0,10.0,3,25.92,0.0,0.0,3.0,3.0,3.0,121.0
-5.0,36.0,1010.0,9.0,3,30.84,0.0,0.0,3.0,3.0,3.0,116.0
-5.0,39.0,1011.0,8.0,3,34.86,0.0,0.0,3.0,3.0,3.0,111.0
-5.0,42.0,1012.0,7.0,3,37.99,0.0,0.0,3.0,3.0,3.0,83.0
-5.0,42.0,1012.0,7.0,8,3.13,0.0,0.0,3.0,3.0,3.0,85.0
-5.0,45.0,1012.0,6.0,3,1.79,0.0,0.0,3.0,3.0,3.0,87.0
-3.0,56.0,1011.0,5.0,7,3.13,0.0,0.0,3.0,3.0,3.0,90.0
-3.0,52.0,1011.0,6.0,1,0.89,0.0,0.0,3.0,3.0,3.0,90.0
-3.0,56.0,1011.0,5.0,8,0.89,0.0,0.0,3.0,3.0,3.0,100.0
-4.0,52.0,1010.0,5.0,8,1.78,0.0,0.0,3.0,3.0,3.0,95.0
-4.0,55.0,1010.0,4.0,1,0.89,0.0,0.0,3.0,3.0,3.0,96.0
-3.0,64.0,1010.0,3.0,3,1.79,0.0,0.0,3.0,3.0,3.0,102.0
-2.0,64.0,1011.0,4.0,3,2.68,0.0,0.0,3.0,3.0,3.0,112.0
-2.0,60.0,1012.0,5.0,8,0.89,0.0,0.0,3.0,3.0,3.0,315.0
-2.0,56.0,1012.0,6.0,7,3.13,0.0,0.0,3.0,3.0,3.0,784.0
-8.0,25.0,1013.0,11.0,7,11.18,0.0,0.0,3.0,3.0,3.0,761.0
-10.0,20.0,1013.0,12.0,7,18.33,0.0,0.0,3.0,3.0,3.0,204.0
-11.0,18.0,1013.0,12.0,7,28.16,0.0,0.0,3.0,3.0,3.0,122.0
-12.0,16.0,1014.0,13.0,7,37.99,0.0,0.0,3.0,3.0,3.0,158.0
-10.0,19.0,1014.0,13.0,7,47.82,0.0,0.0,3.0,3.0,3.0,226.0
-14.0,12.0,1014.0,14.0,7,57.65,0.0,0.0,3.0,3.0,3.0,128.0
-13.0,14.0,1015.0,14.0,7,67.48,0.0,0.0,3.0,3.0,3.0,49.0
-14.0,13.0,1015.0,13.0,7,77.31,0.0,0.0,3.0,3.0,3.0,47.0
-12.0,17.0,1016.0,12.0,7,84.46,0.0,0.0,3.0,3.0,3.0,27.0
-12.0,18.0,1018.0,11.0,7,92.51,0.0,0.0,3.0,3.0,3.0,25.0
-12.0,21.0,1019.0,9.0,7,97.43,0.0,0.0,3.0,3.0,3.0,27.0
-12.0,21.0,1020.0,9.0,7,103.24,0.0,0.0,3.0,3.0,3.0,18.0
-11.0,24.0,1021.0,8.0,7,110.39,0.0,0.0,3.0,3.0,3.0,16.0
-10.0,28.0,1022.0,7.0,1,4.02,0.0,0.0,3.0,3.0,3.0,28.0
-10.0,28.0,1022.0,7.0,7,4.02,0.0,0.0,3.0,3.0,3.0,16.0
-9.0,35.0,1022.0,5.0,1,1.79,0.0,0.0,3.0,3.0,3.0,24.0
-10.0,30.0,1022.0,6.0,1,7.6,0.0,0.0,3.0,3.0,3.0,24.0
-9.0,47.0,1021.0,1.0,7,4.02,0.0,0.0,3.0,3.0,3.0,25.0
-8.0,47.0,1022.0,2.0,8,0.89,0.0,0.0,3.0,3.0,3.0,46.0
-6.0,63.0,1022.0,0.0,1,0.89,0.0,0.0,3.0,3.0,3.0,54.0
-8.0,54.0,1022.0,0.0,7,0.89,0.0,0.0,3.0,3.0,3.0,60.0
-7.0,55.0,1023.0,1.0,8,0.89,0.0,0.0,3.0,3.0,3.0,86.0
-6.0,48.0,1023.0,4.0,7,0.89,0.0,0.0,3.0,3.0,3.0,58.0
-6.0,41.0,1024.0,6.0,3,3.13,0.0,0.0,3.0,3.0,3.0,63.0
-7.0,29.0,1024.0,10.0,3,8.94,0.0,0.0,3.0,3.0,3.0,59.0
-7.0,27.0,1023.0,11.0,3,14.75,0.0,0.0,3.0,3.0,3.0,59.0
-8.0,23.0,1022.0,12.0,3,21.9,0.0,0.0,3.0,3.0,3.0,54.0
-8.0,22.0,1021.0,13.0,3,29.05,0.0,0.0,3.0,3.0,3.0,53.0
-8.0,22.0,1019.0,13.0,3,34.86,0.0,0.0,3.0,3.0,3.0,55.0
-8.0,22.0,1018.0,13.0,3,40.67,0.0,0.0,3.0,3.0,3.0,60.0
-8.0,22.0,1018.0,13.0,3,46.48,0.0,0.0,3.0,3.0,3.0,55.0
-9.0,22.0,1018.0,12.0,3,52.29,0.0,0.0,3.0,3.0,3.0,64.0
-8.0,25.0,1018.0,11.0,3,59.44,0.0,0.0,3.0,3.0,3.0,64.0
-8.0,25.0,1019.0,11.0,3,64.36,0.0,0.0,3.0,3.0,3.0,55.0
-7.0,31.0,1020.0,9.0,3,67.49,0.0,0.0,3.0,3.0,3.0,57.0
-8.0,27.0,1020.0,10.0,3,71.51,0.0,0.0,3.0,3.0,3.0,63.0
-6.0,39.0,1020.0,7.0,3,75.53,0.0,0.0,3.0,3.0,3.0,69.0
-7.0,38.0,1020.0,6.0,3,79.55,0.0,0.0,3.0,3.0,3.0,70.0
-6.0,41.0,1020.0,6.0,3,83.57,0.0,0.0,3.0,3.0,3.0,72.0
-6.0,41.0,1020.0,6.0,3,86.7,0.0,0.0,3.0,3.0,3.0,71.0
-5.0,48.0,1019.0,5.0,3,89.83,0.0,0.0,3.0,3.0,3.0,73.0
-6.0,48.0,1020.0,4.0,1,3.13,0.0,0.0,3.0,3.0,3.0,71.0
-6.0,44.0,1020.0,5.0,3,1.79,0.0,0.0,3.0,3.0,3.0,70.0
-6.0,48.0,1020.0,4.0,1,1.79,0.0,0.0,3.0,3.0,3.0,68.0
-5.0,51.0,1021.0,4.0,7,1.79,0.0,0.0,3.0,3.0,3.0,63.0
-4.0,55.0,1022.0,4.0,7,4.92,0.0,0.0,3.0,3.0,3.0,67.0
-6.0,39.0,1022.0,7.0,7,10.73,0.0,0.0,3.0,3.0,3.0,76.0
-8.0,29.0,1022.0,9.0,7,16.54,0.0,0.0,3.0,3.0,3.0,65.0
-11.0,21.0,1023.0,10.0,1,7.15,0.0,0.0,3.0,3.0,3.0,44.0
-14.0,15.0,1023.0,11.0,1,14.3,0.0,0.0,3.0,3.0,3.0,36.0
-15.0,14.0,1022.0,11.0,1,19.22,0.0,0.0,3.0,3.0,3.0,29.0
-16.0,13.0,1022.0,11.0,1,24.14,0.0,0.0,3.0,3.0,3.0,20.0
-15.0,14.0,1021.0,11.0,3,4.02,0.0,0.0,3.0,3.0,3.0,53.0
-9.0,25.0,1022.0,10.0,3,8.04,0.0,0.0,3.0,3.0,3.0,92.0
-8.0,27.0,1021.0,10.0,3,12.96,0.0,0.0,3.0,3.0,3.0,134.0
-5.0,36.0,1022.0,9.0,3,18.77,0.0,0.0,3.0,3.0,3.0,97.0
-4.0,45.0,1023.0,7.0,3,23.69,0.0,0.0,3.0,3.0,3.0,64.0
-3.0,52.0,1024.0,6.0,3,27.71,0.0,0.0,3.0,3.0,3.0,52.0
-1.0,60.0,1026.0,6.0,7,4.92,0.3,0.3,3.0,3.0,3.0,63.0
1.0,86.0,1027.0,3.0,1,3.13,3.3,3.6,3.0,3.0,3.0,36.0
1.0,93.0,1027.0,2.0,3,4.02,0.8,4.4,3.0,3.0,3.0,22.0
0.0,93.0,1027.0,1.0,3,7.15,0.0,0.0,3.0,3.0,3.0,48.0
0.0,86.0,1027.0,2.0,3,10.28,0.0,0.0,3.0,3.0,3.0,52.0
0.0,93.0,1028.0,1.0,3,14.3,0.0,0.0,3.0,3.0,3.0,43.0
-1.0,86.0,1028.0,1.0,3,16.09,0.0,0.0,3.0,3.0,3.0,44.0
-2.0,80.0,1028.0,1.0,3,17.88,0.0,0.0,3.0,3.0,3.0,51.0
-2.0,80.0,1027.0,1.0,3,19.67,0.0,0.0,3.0,3.0,3.0,69.0
-2.0,80.0,1028.0,1.0,7,1.79,0.0,0.0,3.0,3.0,3.0,54.0
-2.0,80.0,1029.0,1.0,7,5.81,0.0,0.0,3.0,3.0,3.0,10.0
-13.0,34.0,1029.0,1.0,7,12.96,0.0,0.0,3.0,3.0,3.0,12.0
